stem,layer,check,verdict,evidence
NorthReading2022,2,contest_closes,PASS,MODERATOR: 1607 == 1607 x 1
NorthReading2022,2,contest_closes,PASS,SCHOOL COMMITTEE: 3214 == 1607 x 2
NorthReading2022,2,contest_closes,PASS,COMMUNITY PLANNING COMMISSION: 3214 == 1607 x 2
NorthReading2022,2,contest_closes,PASS,HOUSING AUTHORITY (5-Yr): 1607 == 1607 x 1
NorthReading2022,2,contest_closes,PASS,HOUSING AUTHORITY (3-Yr): 1607 == 1607 x 1
NorthReading2022,3,office_count_consistent,PASS,6 contests; median 5 in other years
NorthReading2023,0,document_self_identifies,PASS,"...MAY 2, 2023 TOWN ELECTION NORTH READING OFFICIAL RESULTS 1 Total Regi..."
NorthReading2023,0,carries_the_year,PASS,"...MAY 2, 2023 TOWN ELECTION NORTH READING OFFICIAL RE..."
NorthReading2023,0,document_supports_record,PASS,6/6 names and 13/13 figures located in markdown+pdftext
NorthReading2023,1,names_grounded,PASS,6/6 names located in markdown+pdftext
NorthReading2023,1,figures_grounded,PASS,13/13 figures located in markdown+pdftext
NorthReading2023,2,ballots_derivable,PASS,4 of 4 contests agree on 912
NorthReading2023,2,contest_closes,PASS,SELECT BOARD: 912 == 912 x 1
NorthReading2023,2,contest_closes,PASS,MODERATOR: 912 == 912 x 1
NorthReading2023,2,contest_closes,PASS,SCHOOL COMMITTEE: 912 == 912 x 1
NorthReading2023,2,contest_closes,PASS,COMMUNITY PLANNING COMMISSION: 912 == 912 x 1
NorthReading2023,3,office_count_consistent,PASS,4 contests; median 5 in other years
NorthReading2024,0,document_self_identifies,PASS,"...MAY 7, 2024 TOWN ELECTION NORTH READING Official Results Total Regist..."
NorthReading2024,0,carries_the_year,PASS,"...MAY 7, 2024 TOWN ELECTION NORTH READING Official Re..."
NorthReading2024,0,document_supports_record,PASS,10/10 names and 19/20 figures located in markdown+pdftext
NorthReading2024,1,names_grounded,PASS,10/10 names located in markdown+pdftext
NorthReading2024,1,figures_grounded,FAIL,19/20 figures located in markdown+pdftext
NorthReading2024,2,ballots_derivable,PASS,2 of 2 contests agree on 1997
NorthReading2024,2,contest_closes,PASS,SELECT BOARD: 3994 == 1997 x 2
NorthReading2024,2,contest_closes,PASS,MODERATOR: 1997 == 1997 x 1
NorthReading2024,2,contest_closes,PASS,SCHOOL COMMITTEE: 3994 == 1997 x 2
NorthReading2024,2,contest_closes,PASS,COMMUNITY PLANNING COMMISSION: 3994 == 1997 x 2
NorthReading2024,2,contest_closes,PASS,HOUSING AUTHORITY (5-Yr): 1997 == 1997 x 1
NorthReading2024,3,office_count_consistent,PASS,5 contests; median 5 in other years
NorthReading2025,0,document_self_identifies,PASS,"...MAY 6, 2025 OFFICIAL RESULTS NORTH READING Total Registered Voters 3142..."
NorthReading2025,0,carries_the_year,PASS,"...MAY 6, 2025 OFFICIAL RESULTS NORTH READING Total Re..."
NorthReading2025,0,document_supports_record,PASS,12/12 names and 18/18 figures located in markdown+pdftext
NorthReading2025,1,names_grounded,PASS,12/12 names located in markdown+pdftext
NorthReading2025,1,figures_grounded,PASS,18/18 figures located in markdown+pdftext
NorthReading2025,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
NorthReading2025,3,office_count_consistent,PASS,6 contests; median 5 in other years
NorthReading2026,0,document_self_identifies,PASS,"...MAY 5, 2026 OFFICIAL RESULTS NORTH READING Voter turnout GK SSC~C*C~“‘“C..."
NorthReading2026,0,carries_the_year,PASS,"...MAY 5, 2026 OFFICIAL RESULTS NORTH READING Voter tu..."
