municipality,year,url,kind,pool,prior_status
Pembroke,2015,http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/2015_annual_report.pdf,atr,nodes,ERROR
Pembroke,2015,http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/2015_annual_report_updated.pdf,atr,nodes,ERROR
Pembroke,2015,http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/2015_annual_report_updated_may.pdf,atr,nodes,ERROR
Pembroke,2015,http://www.pembroke-ma.gov/sites/pembrokema/files/uploads/pactv_2015_annual_report.pdf,atr,nodes,ERROR
Pembroke,2018,https://www.pembroke-ma.gov/sites/g/files/vyhlif3666/f/uploads/copy_of_tally_sheet_town_election_may_12_2018_0_0.pdf,result,catalog,ERROR
Pembroke,2019,https://www.pembroke-ma.gov/sites/g/files/vyhlif3666/f/uploads/pembroke_annual_report_2019.pdf,atr,nodes,ERROR
Harvard,2008,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2008_town_report.pdf,atr,nodes,ERROR
Harvard,2009,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2009_town_report.pdf,atr,nodes,ERROR
Harvard,2010,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2010_town_report_a.pdf,atr,nodes,ERROR
Harvard,2010,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2010_town_report_b.pdf,atr,nodes,ERROR
Harvard,2011,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2011_town_report.pdf,atr,nodes,ERROR
Harvard,2012,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2012_town_report.pdf,atr,nodes,ERROR
Harvard,2013,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2013_-_town_report.pdf,atr,nodes,ERROR
Harvard,2014,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2014_town_report.pdf,atr,nodes,ERROR
Harvard,2015,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2015_town_report.pdf,atr,nodes,ERROR
Harvard,2016,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2016_-_town_report_-final_with_page_numbers.pdf,atr,nodes,ERROR
Harvard,2017,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/2017_submission_letter_with_exhibits_-_annual_report_to_con_com.pdf,atr,nodes,ERROR
Harvard,2017,https://www.harvard-ma.gov/sites/g/files/vyhlif676/f/uploads/annual_town_report_-_2017_final.pdf,atr,nodes,ERROR
Leominster,2005,http://leominster-ma.gov/images/images_comptroller_dept/pdfs/annual-report-2005.pdf,atr,nodes,ERROR
Leominster,2006,http://leominster-ma.gov/images/images_comptroller_dept/pdfs/annual-report-2006.pdf,atr,nodes,ERROR
Leominster,2006,http://www.leominster-ma.gov/images/images_public_works_dept/pdfs/fy2006_annual_report.pdf,atr,nodes,ERROR
Leominster,2007,http://leominster-ma.gov/images/images_comptroller_dept/pdfs/annual-report-2007.pdf,atr,nodes,ERROR
Leominster,2008,http://leominster-ma.gov/images/images_comptroller_dept/pdfs/annual-report-2008.pdf,atr,nodes,ERROR
Leominster,2009,http://leominster-ma.gov/images/images_comptroller_dept/pdfs/annual_report_2009.pdf,atr,nodes,ERROR
Leominster,2010,http://leominster-ma.gov/images/images_comptroller_dept/pdfs/annual_report_2010.pdf,atr,nodes,ERROR
Leominster,2018,https://www.leominster-ma.gov/documents/Clerk/2018%20Nov%20Election%20-%20Tally%20-%20%20For%20Web%20Site.pdf,result,catalog,ERROR
Leominster,2019,https://leominster-ma.gov/DocumentCenter/View/1158/09-05-2019-Municipal-Election-Official-Results-PDF,result,catalog,ERROR
Bernardston,2009,http://townofbernardston.org/images/bpd/pdf/2009_annual_report.pdf,atr,nodes,ERROR
Bernardston,2010,http://townofbernardston.org/images/bpd/pdf/2010_annual_report.pdf,atr,nodes,ERROR
Bernardston,2011,http://townofbernardston.org/images/bpd/pdf/2011_annual_report.pdf,atr,nodes,ERROR
Bernardston,2012,http://townofbernardston.org/images/bpd/pdf/2012_annual_report.pdf,atr,nodes,ERROR
Bernardston,2013,http://townofbernardston.org/images/bpd/pdf/2013_annual_report.pdf,atr,nodes,ERROR
Bernardston,2014,http://townofbernardston.org/images/bpd/pdf/2014_annual_report.pdf,atr,nodes,ERROR
Medway,2015,http://www.townofmedway.org:80/Pages/MedwayMA_Clerk/2015-Annual-Election-Results.pdf,result,catalog,ERROR
Medway,2015,http://www.townofmedway.org:80/sites/medwayma/files/uploads/2015-annual-election-results.pdf,result,catalog,ERROR
Medway,2015,http://www.townofmedway.org:80/sites/medwayma/files/uploads/pedb_2015_annual_town_report_-_final_4-1-16_0.pdf,atr,nodes,ERROR
Winchendon,2016,http://www.townofwinchendon.com:80/sites/winchendonma/files/uploads/2016_complete_annual_report.pdf,atr,nodes,ERROR
Winchendon,2016,http://www.townofwinchendon.com:80/sites/winchendonma/files/uploads/2016_complete_annual_report_0.pdf,atr,nodes,ERROR
Manchester,2010,http://www.manchester.ma.us:80/Pages/ManchesterMA_BOS/2010TownReport.pdf,atr,nodes,ERROR
Tyngsborough,2014,http://www.tyngsboroughma.gov:80/download/documents/2014/2014-05-13_TownElection_OfficialResults.pdf,result,catalog,ERROR
Marshfield,2005,http://cms3.revize.com/revize/bellcounty/county_government/county_clerk/elections/docs/results/Bell_County_2005_Constitutional_Amendment_Election___11_08_05___Official_Res.pdf,result,catalog,ERROR
Marshfield,2005,http://cms3.revize.com/revize/bellcounty/county_government/county_clerk/elections/docs/results_precinct/Bell_County_2005_Constitutional_Amendment_Election___11_08_05___Official_Res.pdf,result,catalog,ERROR
Marshfield,2008,http://cms3.revize.com/revize/bellcounty/county_government/county_clerk/elections/docs/results/2008RepublicanPrimary.PDF,result,catalog,ERROR
Marshfield,2008,https://cms3.revize.com/revize/bellcountytx/county_government/county_clerk/elections/docs/results/2008RepublicanPrimary.PDF,result,catalog,ERROR
Marshfield,2012,http://cms3.revize.com/revize/bellcounty/county_government/county_clerk/elections/docs/results/Democratic_2012_Primary_Pct_by_Pct.pdf,result,catalog,ERROR
Marshfield,2012,http://cms3.revize.com/revize/bellcounty/county_government/county_clerk/elections/docs/results_precinct/Republican_2012_Primary_Pct_by_Pct.pdf,result,catalog,ERROR
Marshfield,2013,http://cms3.revize.com/revize/bellcounty/departments/elections/docs/2013_Constitutional_Election_Precinct_by_Precinct_Results.pdf,result,catalog,ERROR
Marshfield,2013,http://cms3.revize.com/revize/bellcounty/departments/elections/docs/2013_Constitutional_Election_Summary_Results.pdf,result,catalog,ERROR
Marshfield,2013,http://cms3.revize.com/revize/bellcounty/departments/engineer_2/docs/2013_Annual_Report_Engineers_Office.pdf,atr,nodes,ERROR
Marshfield,2014,http://cms3.revize.com/revize/bellcounty/departments/elections/docs/Democrat_2014_Primary_Runoff_Results.pdf,result,catalog,ERROR
Marshfield,2014,http://cms3.revize.com/revize/bellcounty/departments/elections/docs/Republican_2014_Primary_Runoff_Results.pdf,result,catalog,ERROR
Marshfield,2014,http://cms3.revize.com/revize/bellcounty/departments/engineer_2/docs/2014_Annual_Report_Engineers_Office.pdf,atr,nodes,ERROR
Marshfield,2016,http://cms3.revize.com/revize/bellcounty/departments/juvenile_probation/docs/2016%20Annual%20Report.pdf,atr,nodes,ERROR
Marshfield,2017,https://cms3.revize.com/revize/boylstonma/Documents/Community/Government/Board%20of%20Selectman/Reports%20&%20Policies/2017_annual_town_report.pdf,atr,nodes,ERROR
Marshfield,2018,https://cms3.revize.com/revize/boylstonma/Documents/Community/Government/Board%20of%20Selectman/Reports%20&%20Policies/official_town_report_2018_-_final.pdf,atr,nodes,ERROR
Marshfield,2019,https://cms3.revize.com/revize/boylstonma/Documents/Community/Government/Board%20of%20Selectman/Reports%20&%20Policies/offical_annual_town_report_2019.pdf,atr,nodes,ERROR
Marshfield,2020,https://cms3.revize.com/revize/allentx/Documents/Departments/Engineering%20and%20Traffic/Stormwater%20Management/TPDES%20Annual%20Report%20-%20Term%203%20Year%201%20(2020).pdf,atr,nodes,ERROR
Marshfield,2020,https://cms3.revize.com/revize/bellcountytx/elections/Results/07.14.2020_Polling_Site_Summary_DEM.pdf,result,catalog,ERROR
Marshfield,2020,https://cms3.revize.com/revize/bellcountytx/elections/Results/07.14.2020_Polling_Site_Summary_REP.pdf,result,catalog,ERROR
Barnstable,2014,https://barnstable.gov/Departments\TownManager\Annual_Reports\FY2014_AR_Web.pdf?tm=7/26/2026 10:03:34 PM,atr,nodes,ERROR
Barnstable,2014,https://barnstable.gov/Departments\TownManager\Annual_Reports\FY2014_AR_Web.pdf?tm=7/26/2026 10:32:18 PM,atr,nodes,ERROR
Barnstable,2014,https://barnstable.gov/Departments\TownManager\Annual_Reports\FY2014_AR_Web.pdf?tm=7/26/2026 2:52:53 PM,atr,nodes,ERROR
Barnstable,2014,https://barnstable.gov/Departments\TownManager\Annual_Reports\FY2014_AR_Web.pdf?tm=7/27/2026 1:01:14 PM,atr,nodes,ERROR
Barnstable,2014,https://barnstable.gov/Departments\TownManager\Annual_Reports\FY2014_AR_Web.pdf?tm=7/27/2026 1:39:47 PM,atr,nodes,ERROR
Barnstable,2015,https://barnstable.gov/Departments\TownManager\Annual_Reports\Barnstable-Annual-Report-2015.pdf?tm=7/26/2026 10:03:34 PM,atr,nodes,ERROR
Barnstable,2015,https://barnstable.gov/Departments\TownManager\Annual_Reports\Barnstable-Annual-Report-2015.pdf?tm=7/26/2026 10:32:18 PM,atr,nodes,ERROR
Barnstable,2015,https://barnstable.gov/Departments\TownManager\Annual_Reports\Barnstable-Annual-Report-2015.pdf?tm=7/26/2026 2:52:53 PM,atr,nodes,ERROR
Barnstable,2015,https://barnstable.gov/Departments\TownManager\Annual_Reports\Barnstable-Annual-Report-2015.pdf?tm=7/27/2026 1:01:14 PM,atr,nodes,ERROR
Barnstable,2015,https://barnstable.gov/Departments\TownManager\Annual_Reports\Barnstable-Annual-Report-2015.pdf?tm=7/27/2026 1:39:47 PM,atr,nodes,ERROR
Barnstable,2016,https://barnstable.gov/Departments\TownManager\Annual_Reports\AR_2016_for_WEB.pdf?tm=7/26/2026 10:03:34 PM,atr,nodes,ERROR
Barnstable,2016,https://barnstable.gov/Departments\TownManager\Annual_Reports\AR_2016_for_WEB.pdf?tm=7/26/2026 10:32:18 PM,atr,nodes,ERROR
Barnstable,2016,https://barnstable.gov/Departments\TownManager\Annual_Reports\AR_2016_for_WEB.pdf?tm=7/26/2026 2:52:53 PM,atr,nodes,ERROR
Barnstable,2016,https://barnstable.gov/Departments\TownManager\Annual_Reports\AR_2016_for_WEB.pdf?tm=7/27/2026 1:01:14 PM,atr,nodes,ERROR
Barnstable,2016,https://barnstable.gov/Departments\TownManager\Annual_Reports\AR_2016_for_WEB.pdf?tm=7/27/2026 1:39:47 PM,atr,nodes,ERROR
Barnstable,2017,https://barnstable.gov/Departments\TownManager\Annual_Reports\2017.pdf?tm=7/26/2026 10:03:34 PM,atr,nodes,ERROR
Barnstable,2017,https://barnstable.gov/Departments\TownManager\Annual_Reports\2017.pdf?tm=7/26/2026 10:32:18 PM,atr,nodes,ERROR
Barnstable,2017,https://barnstable.gov/Departments\TownManager\Annual_Reports\2017.pdf?tm=7/26/2026 2:52:53 PM,atr,nodes,ERROR
Barnstable,2017,https://barnstable.gov/Departments\TownManager\Annual_Reports\2017.pdf?tm=7/27/2026 1:01:14 PM,atr,nodes,ERROR
Barnstable,2017,https://barnstable.gov/Departments\TownManager\Annual_Reports\2017.pdf?tm=7/27/2026 1:39:47 PM,atr,nodes,ERROR
Barnstable,2018,https://barnstable.gov/Departments\TownManager\Annual_Reports\2018.pdf?tm=7/26/2026 10:03:34 PM,atr,nodes,ERROR
Barnstable,2018,https://barnstable.gov/Departments\TownManager\Annual_Reports\2018.pdf?tm=7/26/2026 10:32:18 PM,atr,nodes,ERROR
Barnstable,2018,https://barnstable.gov/Departments\TownManager\Annual_Reports\2018.pdf?tm=7/26/2026 2:52:53 PM,atr,nodes,ERROR
Barnstable,2018,https://barnstable.gov/Departments\TownManager\Annual_Reports\2018.pdf?tm=7/27/2026 1:01:14 PM,atr,nodes,ERROR
Barnstable,2018,https://barnstable.gov/Departments\TownManager\Annual_Reports\2018.pdf?tm=7/27/2026 1:39:47 PM,atr,nodes,ERROR
Barnstable,2019,https://barnstable.gov/Departments\TownManager\Annual_Reports\2019-.pdf?tm=7/26/2026 10:03:34 PM,atr,nodes,ERROR
Barnstable,2019,https://barnstable.gov/Departments\TownManager\Annual_Reports\2019-.pdf?tm=7/26/2026 10:32:18 PM,atr,nodes,ERROR
Barnstable,2019,https://barnstable.gov/Departments\TownManager\Annual_Reports\2019-.pdf?tm=7/26/2026 2:52:53 PM,atr,nodes,ERROR
Barnstable,2019,https://barnstable.gov/Departments\TownManager\Annual_Reports\2019-.pdf?tm=7/27/2026 1:01:14 PM,atr,nodes,ERROR
Barnstable,2019,https://barnstable.gov/Departments\TownManager\Annual_Reports\2019-.pdf?tm=7/27/2026 1:39:47 PM,atr,nodes,ERROR
Barnstable,2020,https://barnstable.gov/Departments\TownManager\Annual_Reports\2020.pdf?tm=7/26/2026 10:03:34 PM,atr,nodes,ERROR
Barnstable,2020,https://barnstable.gov/Departments\TownManager\Annual_Reports\2020.pdf?tm=7/26/2026 10:32:18 PM,atr,nodes,ERROR
Barnstable,2020,https://barnstable.gov/Departments\TownManager\Annual_Reports\2020.pdf?tm=7/26/2026 2:52:53 PM,atr,nodes,ERROR
Barnstable,2020,https://barnstable.gov/Departments\TownManager\Annual_Reports\2020.pdf?tm=7/27/2026 1:01:14 PM,atr,nodes,ERROR
Barnstable,2020,https://barnstable.gov/Departments\TownManager\Annual_Reports\2020.pdf?tm=7/27/2026 1:39:47 PM,atr,nodes,ERROR
Greenfield,2012,http://greenfield-ma.gov/files/Annual_Report_FY2012_Greenfield_Council_on_Aging.pdf,atr,nodes,ERROR
Greenfield,2013,http://greenfield-ma.gov/files/Annual_Report_FY2013_Greenfield_Council_on_Aging.pdf,atr,nodes,ERROR
Greenfield,2014,http://greenfield-ma.gov/files/Annual_Report_FY2014_Greenfield_Council_on_Aging.pdf,atr,nodes,ERROR
Greenfield,2015,http://greenfield-ma.gov/files/Annual_Report_FY2015_Greenfield_COA.pdf,atr,nodes,ERROR
Greenfield,2015,http://greenfield-ma.gov/files/Town_Election_2015_Results.pdf,result,catalog,ERROR
Greenfield,2015,https://greenfield-ma.gov/files/2015_Local_Election_2015-NOV-3_Final_Results.pdf,result,catalog,ERROR
Greenfield,2017,https://greenfield-ma.gov/departments/police/Document_Center/Department/Police/Reports/Use-Of-Force-Report-2017.pdf?t=202302171053450,atr,nodes,ERROR
Greenfield,2017,https://greenfield-ma.gov/files/2017_Local_Election_2017-NOV-7_Unofficial_Results.pdf,result,catalog,ERROR
Greenfield,2017,https://greenfield-ma.gov/files/2017_Local_Preliminary_Election_2017-SEP-12_Final_Results.pdf,result,catalog,ERROR
Greenfield,2018,https://greenfield-ma.gov/departments/police/Document_Center/Department/Police/Reports/Bias-Based-Policing-Annual-Report-2018.pdf?t=202302171113480,atr,nodes,ERROR
Greenfield,2018,https://greenfield-ma.gov/departments/police/Document_Center/Department/Police/Reports/Use-Of-Force-Report-2018.pdf?t=202302171053070,atr,nodes,ERROR
Greenfield,2018,https://greenfield-ma.gov/files/2018-1102-SGIC_annual_report.pdf,atr,nodes,ERROR
Greenfield,2019,https://greenfield-ma.gov/departments/police/Document_Center/Department/Police/Reports/Bias-Based-Policing-Annual-Report-2019.pdf?t=202302171112580,atr,nodes,ERROR
Greenfield,2019,https://greenfield-ma.gov/departments/police/Document_Center/Department/Police/Reports/Use-Of-Force-Report-2019.pdf?t=202302171051460,atr,nodes,ERROR
Greenfield,2019,https://greenfield-ma.gov/files/2019_Local_Biennial_Election_2019-NOV-5_Official_Results.pdf,result,catalog,ERROR
Greenfield,2019,https://greenfield-ma.gov/files/2019_Local_Biennial_Election_2019-NOV-5_Unofficial_Results.pdf,result,catalog,ERROR
Greenfield,2019,https://greenfield-ma.gov/files/2019_Local_Preliminary_Election-2019-SEP-10_Final_Results.pdf,result,catalog,ERROR
Greenfield,2019,https://greenfield-ma.gov/files/2019_Local_Preliminary_Election-2019-SEP-10_Unofficial_Results.pdf,result,catalog,ERROR
Greenfield,2019,https://greenfield-ma.gov/files/Planning_and_Construction_-_Annual_Report_2018-2019.pdf,atr,nodes,ERROR
Greenfield,2020,https://greenfield-ma.gov/departments/police/Document_Center/Department/Police/Reports/Bias-Based-Policing-Annual-Report-2020.pdf?t=202302171111390,atr,nodes,ERROR
Greenfield,2020,https://greenfield-ma.gov/departments/police/Document_Center/Department/Police/Reports/Use-Of-Force-Report-2020.pdf?t=202302171050230,atr,nodes,ERROR
Ashfield,2010,http://www.ashfield.org/documents/selectboard/2010_Local_Election_Results_5-10-10.pdf,result,catalog,ERROR
Ashfield,2011,http://ashfield.org/documents/SelectBoard/AnnualTownReport2011.pdf,atr,nodes,ERROR
Ashfield,2012,http://ashfield.org/documents/SelectBoard/AshfieldAnnualTownReportfor2012.pdf,atr,nodes,ERROR
Ashfield,2012,http://ashfield.org/documents/selectboard/Ashfield%20Local%20Election%20Results%20May%205%202012.pdf,result,catalog,ERROR
Ashfield,2014,http://ashfield.org/documents/SelectBoard/AshfieldAnnualReport2014.pdf,atr,nodes,ERROR
Burlington,2012,http://burlington.org/burlington/businesstest/uploads/Burlington_2012_Annual_Report.pdf,atr,nodes,ERROR
Burlington,2012,http://www.burlington.org/community_development/docs/VETERANS_SERVICES/2012_Burlington_MA_Annual_Report.pdf,atr,nodes,ERROR
Burlington,2013,http://www.burlington.org/community_development/docs/VETERANS_SERVICES/2013_Burlington_MA_Annual_Report_Revised_for_Website.pdf,atr,nodes,ERROR
Burlington,2013,http://www.burlington.org/residents/docs/Annual_Report_2013_BM_PART_2.pdf,atr,nodes,ERROR
Burlington,2014,http://www.burlington.org/community_development/docs/2_Annual_Report_2014_FULL_2014_159_pgs_amended.pdf,atr,nodes,ERROR
Burlington,2014,http://www.burlington.org/community_development/docs/VETERANS_SERVICES/revised_web_2014_Annual_Report.pdf,atr,nodes,ERROR
Burlington,2014,http://www.burlington.org/document_center/May_2014_Town_Election_Results.pdf,result,catalog,ERROR
Burlington,2014,http://www.burlington.org/residents/docs/2014AnnualReport.pdf,atr,nodes,ERROR
Burlington,2014,http://www.burlington.org/town_government/docs/2014_Burlington_MA_Annual_Report.pdf,atr,nodes,ERROR
Burlington,2015,http://www.burlington.org/town_government/docs/2015%20BURLINGTON%20MA%20ANNUAL%20REPORT.pdf,atr,nodes,ERROR
Burlington,2016,http://www.burlington.org/2016%20Burlington%20Annual%20Report.pdf,atr,nodes,ERROR
Burlington,2018,http://www.burlington.org/BurlingtonAnnualReport2018F.pdf,atr,nodes,ERROR
Abington,2014,http://www.abingtonma.gov/sites/abingtonma/files/file/file/2014_annual_report_of_the_abington_fire_department.pdf,atr,nodes,ERROR
Abington,2014,http://www.abingtonma.gov/sites/abingtonma/files/file/file/2014_town_report.pdf,atr,nodes,ERROR
Abington,2014,https://www.abingtonma.gov/sites/g/files/vyhlif236/f/file/file/2014_town_report.pdf,atr,nodes,ERROR
Abington,2015,http://www.abingtonma.gov/sites/abingtonma/files/file/file/2015_town_annual_report_0.pdf,atr,nodes,ERROR
Abington,2015,https://www.abingtonma.gov/sites/abingtonma/files/file/file/2015_annual_report_of_the_abington_fire_department.docx.pdf,atr,nodes,ERROR
Abington,2015,https://www.abingtonma.gov/sites/abingtonma/files/file/file/2015_town_annual_report.pdf,atr,nodes,ERROR
Abington,2015,https://www.abingtonma.gov/sites/g/files/vyhlif236/f/file/file/2015_town_annual_report_0.pdf,atr,nodes,ERROR
Abington,2017,https://www.abingtonma.gov/sites/g/files/vyhlif236/f/uploads/2017_town_report.pdf,atr,nodes,ERROR
Abington,2019,https://www.abingtonma.gov/sites/g/files/vyhlif236/f/uploads/abington_town_report_2019_web_file.pdf,atr,nodes,ERROR
Clinton,2014,http://www.clintonma.gov:80/2014%20Town%20Election%20Results.pdf,result,catalog,ERROR
Clinton,2015,http://www.clintonma.gov:80/2015%20Town%20Election%20Results.pdf,result,catalog,ERROR
Clinton,2016,http://www.clintonma.gov:80/2016%20Clinton%20Town%20Election%20Results.pdf,result,catalog,ERROR
Clinton,2016,http://www.clintonma.gov:80/2016%20Town%20Election%20Results.pdf,result,catalog,ERROR
Clinton,2017,http://www.clintonma.gov:80/2017%20Clinton%20Town%20Election%20Results.pdf,result,catalog,ERROR
Clinton,2018,http://www.clintonma.gov:80/2018%20Town%20Election%20Results.pdf,result,catalog,ERROR
Lincoln,2006,http://www.lincolntown.org/2006%20TOWN%20REPORT%20020107.pdf,atr,nodes,ERROR
Lincoln,2007,http://www.lincolntown.org/2007%20Election%20Results%20032707.pdf,result,catalog,ERROR
Lincoln,2011,http://www.lincolntown.org/Adobe%20Acrobat%20Files/Town%20Meeting%202011/2011%20OFFICIAL%20ATE%20Tally%20040411.pdf,result,catalog,ERROR
Berkley,2017,https://townofberkleyma.gov/wp-content/uploads/2025/09/May-6-2017-Election-Results.pdf,result,catalog,ERROR
